,yobi_code,tokubetsu_kyoso_bango,kyosomei_hondai,kyosomei_fukudai,kyosomei_kakkonai,kyosomei_hondai_eur,kyosomei_fukudai_eur,kyosomei_kakkonai_eur,kyosomei_ryakusho_10,kyosomei_ryakusho_6,kyosomei_ryakusho_3,kyosomei_kubun,jusho_kaiji,grade_code,grade_code_henkomae,kyoso_shubetsu_code,kyoso_kigo_code,juryo_shubetsu_code,kyoso_joken_code_2sai,kyoso_joken_code_3sai,kyoso_joken_code_4sai,kyoso_joken_code_5sai_ijo,kyoso_joken_code,kyoso_joken_meisho,kyori,kyori_henkomae,track_code,track_code_henkomae,course_kubun,course_kubun_henkomae,honshokin,honshokin_henkomae,fukashokin,fukashokin_henkomae,hasso_jikoku,hasso_jikoku_henkomae,toroku_tosu,shusso_tosu,nyusen_tosu,tenko_code,babajotai_code_shiba,babajotai_code_dirt,lap_time,shogai_mile_time,zenhan_3f,zenhan_4f,kohan_3f,kohan_4f,corner_tsuka_juni_1,corner_tsuka_juni_2,corner_tsuka_juni_3,corner_tsuka_juni_4,record_koshin_kubun,group
0,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,11,000,0,000,000,000,000,000,２歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1200,0000,23,00,  ,  ,00006500000022800000130000000850000004600000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1145,0000,09,09,09,1,0,2,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,"314,5,6,9,7,1,3,8-2                                                     ","414,5,1,6,9,7,3,8=2                                                     ",00                                                                      ,00                                                                      ,0,2023-1008-35-1
1,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,11,000,0,000,000,000,000,000,２歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1200,0000,23,00,  ,  ,00006500000022800000130000000850000004600000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1220,0000,11,11,11,1,0,2,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,"314,7,(1,11),(3,10),2,9,5,8-6                                           ","414,11,7,3,1,10,5,2,9,8,6                                               ",00                                                                      ,00                                                                      ,0,2023-1008-35-2
2,2,0000,ファーストステップ　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,ファーストステップ　,ファーストス,ファー,0,000, , ,11,000,0,000,000,000,000,000,２歳　新馬　　　　　　　　　　　　　　　　　　　　　　　　　,1000,0000,23,00,  ,  ,00017000000059500000340000002210000011900000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1255,0000,05,04,04,1,0,2,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,"315,3,4,2                                                               ","415,4,3,2                                                               ",00                                                                      ,00                                                                      ,0,2023-1008-35-3
3,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　,1000,0000,23,00,  ,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1330,0000,12,12,12,1,0,2,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,"316,7,12,(1,8),(10,11),5,2,9,3,4                                        ","416,1,12,10,7,8,5,2,11,3,9,4                                            ",00                                                                      ,00                                                                      ,0,2023-1008-35-4
4,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ２　十　　　　　　　　　　　　　　　　　　　　　　　,1200,0000,23,00,  ,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1405,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-35-5
5,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ２　九　　　　　　　　　　　　　　　　　　　　　　　,1200,0000,23,00,  ,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1440,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-35-6
6,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ２　八　　　　　　　　　　　　　　　　　　　　　　　,1200,0000,23,00,  ,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1515,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-35-7
7,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ１　九　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,  ,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1555,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-35-8
8,2,0000,ハーベストカップ　　　　　　　　　　　　　　　　　　　　　　,岩手県競馬振興協議会会長杯　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,ハーベストカップ　　,ハーベストＣ,ハーベ,0,023,T, ,13,000,2,000,000,000,000,000,　　　ＯＰ　　　　　　　　　　　　　　　　　　　　　　　　　,1000,0000,11,00,  ,  ,00015000000052500000300000001950000010500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1630,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-35-9
9,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ１　八　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,  ,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1705,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-35-10
10,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,  ,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-35-11
11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ１　三　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,  ,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1820,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-35-12
12,2,0000,無料ネット新聞うまかつ．ｎｅｔ金沢賞　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,無料ネット新聞うまか,無料ネット新,無料ネ,0,000, , ,49,000,4,000,000,000,000,000,　　　Ｃ１－11　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00004200000013400000067000000500000004200000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1155,0000,10,10,10,2,0,1,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,"115,9,7,6,1,2,8,4,3,10                                                  ","215,9,7,3,6,1,8,2,4,10                                                  ","31(5,3),9,7,6,8,(1,2),4,10                                              ","413,5,9,7-2,6,(1,8),4,10                                                ",0,2023-1008-46-1
13,2,0000,孔雀草賞　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,孔雀草賞　　　　　　,孔雀草賞　　,孔雀草,0,000, , ,11,020,4,000,000,000,000,000,２歳　　　－２　以下　　　　　　　　　　　　　　　　　　　　,1500,0000,24,00,  ,  ,00005500000017600000088000000660000005500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1230,0000,08,08,08,2,0,1,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,"117,6,2,(4,5),8,3,1                                                     ","217,(6,2),(8,4),5,3,1                                                   ","317,2,6,4,8,3,5,1                                                       ","417,2,6,3,4,5,8,1                                                       ",0,2023-1008-46-2
14,2,0000,祝４才！第２回ねこ店長Ｑ太郎誕生日記念　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,祝４才！ねこ店長Ｑ太,祝４才！ねこ,祝４才,0,000, , ,49,000,4,000,000,000,000,000,　　　Ｃ１－10　　　　　　　　　　　　　　　　　　　　　　　,1500,0000,24,00,  ,  ,00004200000013400000067000000500000004200000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1305,0000,09,09,09,2,0,1,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,"117,9,4,8,2,3,6,1,5                                                     ","217,9,4,(2,8),3,(1,6,5)                                                 ","31(7,9),4,2,8,5,1,3,6                                                   ","419,7,4,2,8,5,1,(3,6)                                                   ",0,2023-1008-46-3
15,2,0000,ひなまるＶデビューでモリモリ動くぞ記念　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,ひなまるＶデビューで,ひなまるＶデ,ひなま,0,000, , ,49,000,4,000,000,000,000,000,　　　Ｃ１－６　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00004200000013400000067000000500000004200000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1340,0000,11,11,11,2,0,1,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,"114,9,10,5,2,6,1,11,3,7,8                                               ","214,9,5,10,2,6,1,11,8,7,3                                               ","314,9,5,10,2,6,11,1,8,7,3                                               ","414,9,5,(6,10),1,11,8,2,7,3                                             ",0,2023-1008-46-4
16,2,0000,若い力カップ特別　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,若い力カップ特別　　,若い力カップ,若い力,0,000,E, ,11,000,4,000,000,000,000,000,２歳　　　－１　　　　　　　　　　　　　　　　　　　　　　　,1500,0000,24,00,  ,  ,00006000000019200000096000000720000006000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1415,0000,05,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-46-5
17,2,0000,和彌賞村上爆誕記念　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,和彌賞村上爆誕記念　,和彌賞村上爆,和彌賞,0,000, , ,49,000,4,000,000,000,000,000,　　　Ｃ１－５　　　　　　　　　　　　　　　　　　　　　　　,1500,0000,24,00,  ,  ,00004200000013400000067000000500000004200000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1450,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-46-6
18,2,0000,ａｎｅｗ　あまね誕生日記念　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,ａｎｅｗあまね誕生日,ａｎｅｗあま,ａｎｅ,0,000, , ,49,000,4,000,000,000,000,000,　　　Ｃ１－４　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00004200000013400000067000000500000004200000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1525,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-46-7
19,2,0000,シュウメイギク賞　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,シュウメイギク賞　　,シュウメイギ,シュウ,0,000, , ,49,020,4,000,000,000,000,000,　　　Ｂ２－３　以下　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00004500000014400000072000000540000004500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1605,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-46-8
20,2,0000,金沢芸妓の舞特別　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,金沢芸妓の舞特別　　,金沢芸妓の舞,金沢芸,0,000,E, ,49,000,4,000,000,000,000,000,　　　Ｂ２－１　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00004500000014400000072000000540000004500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1640,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-46-9
21,2,0000,金沢スプリントカップ　　　　　　　　　　　　　　　　　　　　,日本トーター杯　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,金沢スプリントカップ,金沢スプリン,金沢ス,0,021,S, ,49,000,2,000,000,000,000,000,３歳上ＯＰ　　　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00040000000112000000560000004000000032000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1715,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-46-10
22,2,0000,いしかわ百万石文化祭開幕まであと６日賞　　　　　　　　　　　,マジックアワーチャレンジ　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いしかわ百万石文化祭,いしかわ百万,いしか,0,000, , ,49,000,4,000,000,000,000,000,　　　Ｂ２－２　　　　　　　　　　　　　　　　　　　　　　　,1500,0000,24,00,  ,  ,00004400000014000000070000000520000004400000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1755,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-46-11
23,2,0000,ポイントで馬券が買える楽天競馬特別　　　　　　　　　　　　　,マジックアワーチャレンジ　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,ポイントで馬券が買え,ポイントで馬,ポイン,0,000,E, ,49,000,2,000,000,000,000,000,　　　Ａ　－１　　　　　　　　　　　　　　　　　　　　　　　,1900,0000,24,00,  ,  ,00015000000048000000240000001800000015000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1830,0000,08,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-46-12
24,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,9,000,000,000,000,000,　　　Ｃ３－23　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00006000000021000000120000000900000006000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1455,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-54-1
25,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,9,000,000,000,000,000,　　　Ｃ３－22　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00006000000021000000120000000900000006000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1530,0000,11,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-54-2
26,2,0000,泰青くん誕生日特別　　　　　　　　　　　　　　　　　　　　　,お父さんお母さん協賛　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,泰青くん誕生日特別　,泰青くん誕生,泰青く,0,000, , ,49,000,9,000,000,000,000,000,　　　Ｃ３－21　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00006000000021000000120000000900000006000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1600,0000,11,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-54-3
27,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,9,000,000,000,000,000,　　　Ｃ３－20　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00006000000021000000120000000900000006000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1635,0000,11,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-54-4
28,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,9,000,000,000,000,000,　　　Ａ　－２　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00016000000056000000320000002400000016000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1705,0000,11,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-54-5
29,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,9,000,000,000,000,000,　　　Ｃ３－19　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00006000000021000000120000000900000006000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1735,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-54-6
30,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,9,000,000,000,000,000,　　　Ｃ３－16　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,24,00,  ,  ,00006000000021000000120000000900000006000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1810,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1008-54-7
