,record_id,data_kubun,data_sakusei_nengappi,kaisai_nen,kaisai_tsukihi,keibajo_code,kaisai_kai,kaisai_nichime,race_bango,wakuban,umaban,ketto_toroku_bango,bamei,umakigo_code,seibetsu_code,hinshu_code,moshoku_code,barei,tozai_shozoku_code,chokyoshi_code,chokyoshimei_ryakusho,banushi_code,banushimei,fukushoku_hyoji,yobi_1,futan_juryo,futan_juryo_henkomae,blinker_shiyo_kubun,yobi_2,kishu_code,kishu_code_henkomae,kishumei_ryakusho,kishumei_ryakusho_henkomae,kishu_minarai_code,kishu_minarai_code_henkomae,bataiju,zogen_fugo,zogen_sa,ijo_kubun_code,nyusen_juni,kakutei_chakujun,dochaku_kubun,dochaku_tosu,soha_time,chakusa_code_1,chakusa_code_2,chakusa_code_3,corner_1,corner_2,corner_3,corner_4,tansho_odds,tansho_ninkijun,kakutoku_honshokin,kakutoku_fukashokin,yobi_3,yobi_4,kohan_4f_x,kohan_3f_x,aiteuma_joho_1,aiteuma_joho_2,aiteuma_joho_3,time_sa,record_koshin_kubun_x,mining_kubun,yoso_soha_time,yoso_gosa_plus,yoso_gosa_minus,yoso_juni,kyakushitsu_hantei,group,yobi_code,tokubetsu_kyoso_bango,kyosomei_hondai,kyosomei_fukudai,kyosomei_kakkonai,kyosomei_hondai_eur,kyosomei_fukudai_eur,kyosomei_kakkonai_eur,kyosomei_ryakusho_10,kyosomei_ryakusho_6,kyosomei_ryakusho_3,kyosomei_kubun,jusho_kaiji,grade_code,grade_code_henkomae,kyoso_shubetsu_code,kyoso_kigo_code,juryo_shubetsu_code,kyoso_joken_code_2sai,kyoso_joken_code_3sai,kyoso_joken_code_4sai,kyoso_joken_code_5sai_ijo,kyoso_joken_code,kyoso_joken_meisho,kyori,kyori_henkomae,track_code,track_code_henkomae,course_kubun,course_kubun_henkomae,honshokin,honshokin_henkomae,fukashokin,fukashokin_henkomae,hasso_jikoku,hasso_jikoku_henkomae,toroku_tosu,shusso_tosu,nyusen_tosu,tenko_code,babajotai_code_shiba,babajotai_code_dirt,lap_time,shogai_mile_time,zenhan_3f,zenhan_4f,kohan_3f_y,kohan_4f_y,corner_tsuka_juni_1,corner_tsuka_juni_2,corner_tsuka_juni_3,corner_tsuka_juni_4,record_koshin_kubun_y,zogen_ryou
95,SE,2,20231006,2023,1008,35,08,04,10,4,04,2020102031,メルシーステップ　　　　　　　　　　,00,2,1,05,03,3,05555,三野宮通,385031,星加　浩一　　　　　　　　　　　　　　　　　　　　　　　　　　　,緑，黄袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05577,00000,岩本怜　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-10,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　八　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1705,0000,09,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
96,SE,2,20231006,2023,1008,35,08,04,10,8,09,2020102778,ナンヨーウイング　　　　　　　　　　,00,2,1,04,03,3,20484,櫻田康二,799002,中村　徳也　　　　　　　　　　　　　　　　　　　　　　　　　　　,赤，白襷，白袖赤二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05294,00000,村上忍　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-10,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　八　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1705,0000,09,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
97,SE,2,20231006,2023,1008,35,08,04,10,3,03,2020106796,アメイジングスター　　　　　　　　　,00,1,1,03,03,3,20645,小林俊彦,000000,山下　末子　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，白星散，袖白二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05542,00000,高松亮　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-10,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　八　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1705,0000,09,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
98,SE,2,20231006,2023,1008,35,08,04,11,7,10,2017100166,ウラワザテクニック　　　　　　　　　,00,3,1,07,06,3,05720,伊藤和忍,563030,村上　卓史　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，青襷，桃袖　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05463,00000,高橋悠里,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
99,SE,2,20231006,2023,1008,35,08,04,11,1,01,2017106480,エイシンマエストロ　　　　　　　　　,00,1,1,03,06,3,20642,工藤裕孝,000000,Ｉレーシング　　　　　　　　　　　　　　　　　　　　　　　　　　,青，赤袖，白星散　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05462,00000,大坪慎　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
100,SE,2,20231006,2023,1008,35,08,04,11,6,07,2018102701,サンドフィッシュ　　　　　　　　　　,00,1,1,03,05,3,20516,高橋純　,812008,石瀬　浩三　　　　　　　　　　　　　　　　　　　　　　　　　　　,緑，白袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05087,00000,関本淳　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
101,SE,2,20231006,2023,1008,35,08,04,11,6,08,2018104569,デルマアシュラ　　　　　　　　　　　,00,1,1,06,05,3,05683,菅原勲　,274002,浅沼　廣幸　　　　　　　　　　　　　　　　　　　　　　　　　　　,緑，黄袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05577,00000,岩本怜　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
102,SE,2,20231006,2023,1008,35,08,04,11,5,05,2018105691,トーセンローラ　　　　　　　　　　　,00,2,1,01,05,3,05358,新田守　,261033,谷　謙介　　　　　　　　　　　　　　　　　　　　　　　　　　　　,黄，青一本輪，袖青縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05591,00000,塚本涼人,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
103,SE,2,20231006,2023,1008,35,08,04,11,3,03,2019101396,フォーユーランラン　　　　　　　　　,00,2,1,03,04,3,05358,新田守　,648002,村田　滋　　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，桃一文字　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05119,00000,阿部英俊,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
104,SE,2,20231006,2023,1008,35,08,04,11,5,06,2019106185,コイビトサンタ　　　　　　　　　　　,00,3,1,07,04,3,05683,菅原勲　,758031,真中　伴典　　　　　　　　　　　　　　　　　　　　　　　　　　　,黒，桃ダイヤモンド，桃袖黒一本輪　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05560,00000,小林凌　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
105,SE,2,20231006,2023,1008,35,08,04,11,8,12,2020100004,ムーンプライド　　　　　　　　　　　,00,2,1,04,03,3,05137,石川栄　,000000,宮崎　豊治　　　　　　　　　　　　　　　　　　　　　　　　　　　,紫，黒縦縞，白袖紫一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05571,00000,菅原辰徳,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
106,SE,2,20231006,2023,1008,35,08,04,11,7,09,2020100057,メルキュリオ　　　　　　　　　　　　,00,2,1,03,03,3,05585,畠山信一,000000,岩渕　瑞生　　　　　　　　　　　　　　　　　　　　　　　　　　　,赤，白襷，白袖赤二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05294,00000,村上忍　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
107,SE,2,20231006,2023,1008,35,08,04,11,4,04,2020100836,リーア　　　　　　　　　　　　　　　,00,2,1,04,03,3,05217,佐々木由,731030,小泉　修　　　　　　　　　　　　　　　　　　　　　　　　　　　　,紫，黄一本輪，黄袖紫縦縞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05490,00000,山本政聡,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
108,SE,2,20231006,2023,1008,35,08,04,11,8,11,2020101009,アイノパスレル　　　　　　　　　　　,00,2,1,04,03,3,05417,佐藤雅彦,000000,會田　浩史　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，白星散，袖白二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05542,00000,高松亮　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
109,SE,2,20231006,2023,1008,35,08,04,11,2,02,2020106487,フューチャーアゲン　　　　　　　　　,00,2,1,01,03,3,20645,小林俊彦,000000,畠山　朝子　　　　　　　　　　　　　　　　　　　　　　　　　　　,黄，黒縦縞，黒袖黄二本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,20424,00000,坂口裕一,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-11,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　四　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1745,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
110,SE,2,20231006,2023,1008,35,08,04,12,5,05,2013101929,フェザースピリット　　　　　　　　　,00,2,1,05,10,3,05199,佐藤敏彦,000000,太田　雅貴　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，赤袖，白星散　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05462,00000,大坪慎　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-12,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　三　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1820,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
111,SE,2,20231006,2023,1008,35,08,04,12,3,03,2017101773,ヤマニンブレーザー　　　　　　　　　,00,1,1,03,06,3,05029,伊藤和　,643031,土井　久美子　　　　　　　　　　　　　　　　　　　　　　　　　　,白，青襷，桃袖　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05463,00000,高橋悠里,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1008-35-12,2,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ１　三　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,23,00,0,  ,00004300000015100000086000000560000003000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1820,0000,12,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
