,record_id,data_kubun,data_sakusei_nengappi,kaisai_nen,kaisai_tsukihi,keibajo_code,kaisai_kai,kaisai_nichime,race_bango,toroku_tosu,shusso_tosu,fuseiritsu_flag_tansho,fuseiritsu_flag_fukusho,fuseiritsu_flag_wakuren,fuseiritsu_flag_umaren,fuseiritsu_flag_wide,fuseiritsu_flag_wakutan,fuseiritsu_flag_umatan,fuseiritsu_flag_sanrenpuku,fuseiritsu_flag_sanrentan,tokubarai_flag_tansho,tokubarai_flag_fukusho,tokubarai_flag_wakuren,tokubarai_flag_umaren,tokubarai_flag_wide,tokubarai_flag_wakutan,tokubarai_flag_umatan,tokubarai_flag_sanrenpuku,tokubarai_flag_sanrentan,henkan_flag_tansho,henkan_flag_fukusho,henkan_flag_wakuren,henkan_flag_umaren,henkan_flag_wide,henkan_flag_wakutan,henkan_flag_umatan,henkan_flag_sanrenpuku,henkan_flag_sanrentan,henkan_umaban_joho,henkan_wakuban_joho,henkan_dowaku_joho,haraimodoshi_tansho_1a,haraimodoshi_tansho_1b,haraimodoshi_tansho_1c,haraimodoshi_tansho_2a,haraimodoshi_tansho_2b,haraimodoshi_tansho_2c,haraimodoshi_tansho_3a,haraimodoshi_tansho_3b,haraimodoshi_tansho_3c,haraimodoshi_fukusho_1a,haraimodoshi_fukusho_1b,haraimodoshi_fukusho_1c,haraimodoshi_fukusho_2a,haraimodoshi_fukusho_2b,haraimodoshi_fukusho_2c,haraimodoshi_fukusho_3a,haraimodoshi_fukusho_3b,haraimodoshi_fukusho_3c,haraimodoshi_fukusho_4a,haraimodoshi_fukusho_4b,haraimodoshi_fukusho_4c,haraimodoshi_fukusho_5a,haraimodoshi_fukusho_5b,haraimodoshi_fukusho_5c,haraimodoshi_wakuren_1a,haraimodoshi_wakuren_1b,haraimodoshi_wakuren_1c,haraimodoshi_wakuren_2a,haraimodoshi_wakuren_2b,haraimodoshi_wakuren_2c,haraimodoshi_wakuren_3a,haraimodoshi_wakuren_3b,haraimodoshi_wakuren_3c,haraimodoshi_umaren_1a,haraimodoshi_umaren_1b,haraimodoshi_umaren_1c,haraimodoshi_umaren_2a,haraimodoshi_umaren_2b,haraimodoshi_umaren_2c,haraimodoshi_umaren_3a,haraimodoshi_umaren_3b,haraimodoshi_umaren_3c,haraimodoshi_wide_1a,haraimodoshi_wide_1b,haraimodoshi_wide_1c,haraimodoshi_wide_2a,haraimodoshi_wide_2b,haraimodoshi_wide_2c,haraimodoshi_wide_3a,haraimodoshi_wide_3b,haraimodoshi_wide_3c,haraimodoshi_wide_4a,haraimodoshi_wide_4b,haraimodoshi_wide_4c,haraimodoshi_wide_5a,haraimodoshi_wide_5b,haraimodoshi_wide_5c,haraimodoshi_wide_6a,haraimodoshi_wide_6b,haraimodoshi_wide_6c,haraimodoshi_wide_7a,haraimodoshi_wide_7b,haraimodoshi_wide_7c,haraimodoshi_wakutan_1a,haraimodoshi_wakutan_1b,haraimodoshi_wakutan_1c,haraimodoshi_wakutan_2a,haraimodoshi_wakutan_2b,haraimodoshi_wakutan_2c,haraimodoshi_wakutan_3a,haraimodoshi_wakutan_3b,haraimodoshi_wakutan_3c,yobi_1,haraimodoshi_umatan_1a,haraimodoshi_umatan_1b,haraimodoshi_umatan_1c,haraimodoshi_umatan_2a,haraimodoshi_umatan_2b,haraimodoshi_umatan_2c,haraimodoshi_umatan_3a,haraimodoshi_umatan_3b,haraimodoshi_umatan_3c,haraimodoshi_umatan_4a,haraimodoshi_umatan_4b,haraimodoshi_umatan_4c,haraimodoshi_umatan_5a,haraimodoshi_umatan_5b,haraimodoshi_umatan_5c,haraimodoshi_umatan_6a,haraimodoshi_umatan_6b,haraimodoshi_umatan_6c,haraimodoshi_sanrenpuku_1a,haraimodoshi_sanrenpuku_1b,haraimodoshi_sanrenpuku_1c,haraimodoshi_sanrenpuku_2a,haraimodoshi_sanrenpuku_2b,haraimodoshi_sanrenpuku_2c,haraimodoshi_sanrenpuku_3a,haraimodoshi_sanrenpuku_3b,haraimodoshi_sanrenpuku_3c,haraimodoshi_sanrentan_1a,haraimodoshi_sanrentan_1b,haraimodoshi_sanrentan_1c,haraimodoshi_sanrentan_2a,haraimodoshi_sanrentan_2b,haraimodoshi_sanrentan_2c,haraimodoshi_sanrentan_3a,haraimodoshi_sanrentan_3b,haraimodoshi_sanrentan_3c,haraimodoshi_sanrentan_4a,haraimodoshi_sanrentan_4b,haraimodoshi_sanrentan_4c,haraimodoshi_sanrentan_5a,haraimodoshi_sanrentan_5b,haraimodoshi_sanrentan_5c,haraimodoshi_sanrentan_6a,haraimodoshi_sanrentan_6b,haraimodoshi_sanrentan_6c
0,HR,2,20231001,2023,1001,35,08,01,01,06,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,03,000000250,01,  ,         ,  ,  ,         ,  ,03,000000140,01,02,000000170,03,00,         ,  ,  ,         ,  ,  ,         ,  ,00,         ,  ,  ,         ,  ,  ,         ,  ,0203,000000480,003,    ,         ,   ,    ,         ,   ,0203,000000150,003,0305,000000140,002,0205,000000120,001,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0302,000000810,005,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,020305,000000220,001,      ,         ,   ,      ,         ,   ,030205,000001520,0005,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
1,HR,2,20231001,2023,1001,35,08,01,02,06,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,03,000000130,01,  ,         ,  ,  ,         ,  ,03,000000110,01,05,000000220,04,00,         ,  ,  ,         ,  ,  ,         ,  ,00,         ,  ,  ,         ,  ,  ,         ,  ,0305,000000330,002,    ,         ,   ,    ,         ,   ,0305,000000150,003,0304,000000150,002,0405,000000260,004,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0305,000000440,002,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,030405,000000350,001,      ,         ,   ,      ,         ,   ,030504,000001270,0003,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
2,HR,2,20231001,2023,1001,35,08,01,03,06,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,02,000000100,01,  ,         ,  ,  ,         ,  ,02,000000100,01,04,000000220,03,00,         ,  ,  ,         ,  ,  ,         ,  ,00,         ,  ,  ,         ,  ,  ,         ,  ,0204,000000580,002,    ,         ,   ,    ,         ,   ,0204,000000220,003,0206,000000300,005,0406,000001390,013,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0204,000000640,003,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,020406,000002460,007,      ,         ,   ,      ,         ,   ,020406,000005410,0013,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
3,HR,2,20231001,2023,1001,35,08,01,04,07,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,04,000000180,01,  ,         ,  ,  ,         ,  ,04,000000120,01,01,000000250,04,00,         ,  ,  ,         ,  ,  ,         ,  ,00,         ,  ,  ,         ,  ,  ,         ,  ,0104,000000570,002,    ,         ,   ,    ,         ,   ,0104,000000230,002,0405,000000260,003,0105,000000660,012,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0401,000000720,002,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,010405,000001400,007,      ,         ,   ,      ,         ,   ,040105,000003570,0008,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
4,HR,2,20231001,2023,1001,35,08,01,05,09,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,03,000000270,02,  ,         ,  ,  ,         ,  ,03,000000110,02,07,000000160,03,09,000000100,01,  ,         ,  ,  ,         ,  ,37,000001480,05,  ,         ,  ,  ,         ,  ,0307,000001510,005,    ,         ,   ,    ,         ,   ,0307,000000360,005,0309,000000130,001,0709,000000250,002,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0307,000001900,006,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,030709,000000560,002,      ,         ,   ,      ,         ,   ,030709,000004470,0015,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
5,HR,2,20231001,2023,1001,35,08,01,06,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,04,000004410,09,  ,         ,  ,  ,         ,  ,04,000001010,08,07,000001050,09,05,000000360,05,  ,         ,  ,  ,         ,  ,47,000006260,17,  ,         ,  ,  ,         ,  ,0407,000027510,035,    ,         ,   ,    ,         ,   ,0407,000004480,034,0405,000002710,027,0507,000001930,020,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0407,000042670,062,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,040507,000043470,068,      ,         ,   ,      ,         ,   ,040705,000507300,0442,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
6,HR,2,20231001,2023,1001,35,08,01,07,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,06,000000300,02,  ,         ,  ,  ,         ,  ,06,000000110,01,01,000000380,06,08,000000140,03,  ,         ,  ,  ,         ,  ,16,000002770,11,  ,         ,  ,  ,         ,  ,0106,000002840,013,    ,         ,   ,    ,         ,   ,0106,000001070,011,0608,000000640,006,0108,000001680,022,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0601,000003520,012,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,010608,000005240,018,      ,         ,   ,      ,         ,   ,060108,000024260,0079,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
7,HR,2,20231001,2023,1001,35,08,01,08,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,06,000000390,02,  ,         ,  ,  ,         ,  ,06,000000120,02,05,000000110,01,04,000000240,05,  ,         ,  ,  ,         ,  ,56,000000470,01,  ,         ,  ,  ,         ,  ,0506,000000540,001,    ,         ,   ,    ,         ,   ,0506,000000240,001,0406,000000440,005,0405,000000520,007,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0605,000001070,001,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,040506,000001240,002,      ,         ,   ,      ,         ,   ,060504,000003750,0001,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
8,HR,2,20231001,2023,1001,35,08,01,09,09,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,06,000000190,01,  ,         ,  ,  ,         ,  ,06,000000150,01,02,000000280,06,03,000000590,08,  ,         ,  ,  ,         ,  ,26,000002280,07,  ,         ,  ,  ,         ,  ,0206,000001930,007,    ,         ,   ,    ,         ,   ,0206,000000500,004,0306,000001160,014,0203,000004980,034,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0602,000002880,010,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,020306,000010600,036,      ,         ,   ,      ,         ,   ,060203,000033140,0100,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
9,HR,2,20231001,2023,1001,35,08,01,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,02,000000400,02,  ,         ,  ,  ,         ,  ,02,000000160,03,03,000000230,06,07,000000120,01,  ,         ,  ,  ,         ,  ,23,000003460,12,  ,         ,  ,  ,         ,  ,0203,000002940,010,    ,         ,   ,    ,         ,   ,0203,000000820,011,0207,000000180,002,0307,000000320,003,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0203,000004510,014,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,020307,000001320,005,      ,         ,   ,      ,         ,   ,020307,000015780,0049,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
10,HR,2,20231001,2023,1001,35,08,01,11,07,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,07,000000110,01,  ,         ,  ,  ,         ,  ,07,000000100,01,06,000000130,02,00,         ,  ,  ,         ,  ,  ,         ,  ,00,         ,  ,  ,         ,  ,  ,         ,  ,0607,000000210,002,    ,         ,   ,    ,         ,   ,0607,000000100,001,0107,000000110,002,0106,000000170,004,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0706,000000220,002,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,010607,000000150,001,      ,         ,   ,      ,         ,   ,070601,000000380,0002,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
11,HR,2,20231001,2023,1001,54,08,04,01,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,08,000000140,01,  ,         ,  ,  ,         ,  ,08,000000100,01,06,000000130,03,04,000000130,02,  ,         ,  ,  ,         ,  ,67,000000530,03,  ,         ,  ,  ,         ,  ,0608,000000540,003,    ,         ,   ,    ,         ,   ,0608,000000190,002,0408,000000200,003,0406,000000810,011,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0806,000000600,001,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,040608,000000880,003,      ,         ,   ,      ,         ,   ,080604,000002480,0005,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
12,HR,2,20231001,2023,1001,54,08,04,02,08,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,08,000003920,05,  ,         ,  ,  ,         ,  ,08,000000230,05,04,000000120,02,02,000000100,01,  ,         ,  ,  ,         ,  ,00,         ,  ,  ,         ,  ,  ,         ,  ,0408,000002120,006,    ,         ,   ,    ,         ,   ,0408,000000360,006,0208,000000350,005,0204,000000140,001,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0804,000006270,016,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,020408,000000720,003,      ,         ,   ,      ,         ,   ,080402,000016720,0044,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
13,HR,2,20231001,2023,1001,54,08,04,03,07,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,06,000000120,01,  ,         ,  ,  ,         ,  ,06,000000130,01,03,000000160,03,00,         ,  ,  ,         ,  ,  ,         ,  ,00,         ,  ,  ,         ,  ,  ,         ,  ,0306,000000470,003,    ,         ,   ,    ,         ,   ,0306,000000210,003,0106,000000380,005,0103,000001200,010,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0603,000000590,003,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,010306,000000980,004,      ,         ,   ,      ,         ,   ,060301,000002340,0009,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
14,HR,2,20231001,2023,1001,54,08,04,04,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,11,000000140,01,  ,         ,  ,  ,         ,  ,11,000000100,01,01,000000480,08,08,000000130,03,  ,         ,  ,  ,         ,  ,18,000001110,05,  ,         ,  ,  ,         ,  ,0111,000001190,005,    ,         ,   ,    ,         ,   ,0111,000000340,004,0811,000000130,001,0108,000000800,011,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,1101,000001250,006,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,010811,000000980,004,      ,         ,   ,      ,         ,   ,110108,000004050,0014,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
15,HR,2,20231001,2023,1001,54,08,04,05,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,05,000000120,01,  ,         ,  ,  ,         ,  ,05,000000100,01,08,000000120,03,04,000000120,02,  ,         ,  ,  ,         ,  ,57,000000190,01,  ,         ,  ,  ,         ,  ,0508,000000400,002,    ,         ,   ,    ,         ,   ,0508,000000180,003,0405,000000150,001,0408,000000370,006,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0508,000000490,003,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,040508,000000570,002,      ,         ,   ,      ,         ,   ,050804,000001690,0005,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
16,HR,2,20231001,2023,1001,54,08,04,06,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,08,000000520,04,  ,         ,  ,  ,         ,  ,08,000000140,01,06,000000140,02,04,000000150,03,  ,         ,  ,  ,         ,  ,67,000000750,03,  ,         ,  ,  ,         ,  ,0608,000000840,003,    ,         ,   ,    ,         ,   ,0608,000000340,003,0408,000000290,001,0406,000000330,002,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0806,000001960,006,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,040608,000001260,002,      ,         ,   ,      ,         ,   ,080604,000005750,0006,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
17,HR,2,20231001,2023,1001,54,08,04,07,08,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0000000000000000000000000000,00000000,00000000,02,000000100,01,  ,         ,  ,  ,         ,  ,02,000000100,01,04,000000130,02,00,         ,  ,  ,         ,  ,  ,         ,  ,00,         ,  ,  ,         ,  ,  ,         ,  ,0204,000000220,001,    ,         ,   ,    ,         ,   ,0204,000000120,001,0208,000000140,002,0408,000000220,005,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0204,000000230,001,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,020408,000000190,001,      ,         ,   ,      ,         ,   ,020408,000000450,0001,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
18,HR,2,20231001,2023,1001,54,08,04,08,08,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,01,000017300,08,  ,         ,  ,  ,         ,  ,01,000001770,08,07,000000170,02,02,000000220,04,  ,         ,  ,  ,         ,  ,00,         ,  ,  ,         ,  ,  ,         ,  ,0107,000022490,020,    ,         ,   ,    ,         ,   ,0107,000004170,017,0102,000005930,023,0207,000000450,007,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0107,000100560,045,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,010207,000025570,030,      ,         ,   ,      ,         ,   ,010702,000544280,0228,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
19,HR,2,20231001,2023,1001,54,08,04,09,10,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0000000000000000000000000000,00000000,00000000,01,000000400,03,  ,         ,  ,  ,         ,  ,01,000000120,03,03,000000100,02,10,000000100,01,  ,         ,  ,  ,         ,  ,13,000000460,01,  ,         ,  ,  ,         ,  ,0103,000000450,002,    ,         ,   ,    ,         ,   ,0103,000000180,002,0110,000000210,004,0310,000000150,001,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0103,000000940,005,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,010310,000000270,001,      ,         ,   ,      ,         ,   ,010310,000001910,0006,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
20,HR,2,20231001,2023,1001,54,08,04,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,07,000000430,03,  ,         ,  ,  ,         ,  ,07,000000140,03,04,000000130,02,08,000000110,01,  ,         ,  ,  ,         ,  ,47,000000410,01,  ,         ,  ,  ,         ,  ,0407,000000990,005,    ,         ,   ,    ,         ,   ,0407,000000360,005,0708,000000190,001,0408,000000240,002,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0704,000001790,007,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,040708,000000580,001,      ,         ,   ,      ,         ,   ,070408,000004590,0011,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
21,HR,2,20231001,2023,1001,54,08,04,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,10,000000150,01,  ,         ,  ,  ,         ,  ,10,000000110,01,08,000000170,03,12,000000160,02,  ,         ,  ,  ,         ,  ,67,000000800,03,  ,         ,  ,  ,         ,  ,0810,000000890,003,    ,         ,   ,    ,         ,   ,0810,000000290,003,1012,000000170,001,0812,000000530,006,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,1008,000000970,004,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,081012,000000720,002,      ,         ,   ,      ,         ,   ,100812,000002960,0005,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
22,HR,2,20231001,2023,1001,55,12,01,01,09,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,02,000001960,05,  ,         ,  ,  ,         ,  ,02,000000380,06,04,000000330,05,06,000000450,07,  ,         ,  ,  ,         ,  ,24,000013080,23,  ,         ,  ,  ,         ,  ,0204,000011180,026,    ,         ,   ,    ,         ,   ,0204,000003290,029,0206,000001570,020,0406,000002920,027,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0204,000019730,049,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,020406,000036520,058,      ,         ,   ,      ,         ,   ,020406,000226660,0345,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
23,HR,2,20231001,2023,1001,55,12,01,02,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,10,000000150,01,  ,         ,  ,  ,         ,  ,10,000000100,01,07,000000140,02,03,000000260,06,  ,         ,  ,  ,         ,  ,78,000000370,02,  ,         ,  ,  ,         ,  ,0710,000000380,002,    ,         ,   ,    ,         ,   ,0710,000000220,002,0310,000000410,005,0307,000001130,014,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,1007,000000440,001,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,030710,000001650,007,      ,         ,   ,      ,         ,   ,100703,000002940,0008,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
24,HR,2,20231001,2023,1001,55,12,01,03,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000000000000000000000000000,00000000,00000000,06,000000230,02,  ,         ,  ,  ,         ,  ,06,000000130,03,07,000000100,01,10,000000120,02,  ,         ,  ,  ,         ,  ,67,000000220,01,  ,         ,  ,  ,         ,  ,0607,000000240,001,    ,         ,   ,    ,         ,   ,0607,000000150,001,0610,000000280,005,0710,000000190,002,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,  ,         ,  ,  ,         ,  ,  ,         ,  ,         ,0607,000000540,002,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,    ,         ,   ,060710,000000410,001,      ,         ,   ,      ,         ,   ,060710,000001880,0005,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    ,      ,         ,    
